Readings,Temperature,Pressure,Flow1,Flow2,VRR12,VRR22,VRR23,VRR33,VRS01,VRS03,VRS21,VRS31,VRS02,VRI01,VRI02,VRI03
5608,268.2307394,12.20587889,4479.291678,13083.12371,19.06250452,0.0583338249,0.0479808696,0.1118123373,0.03390099208,0.05374192045,0.2320334118,0.3744435099,0.1625454673,1.7718433,0.003017680176,0.004996944515
5609,78.43518446,9.830553442,4311.201618,12040.48897,19.06222538,0.05819857394,0.04861436668,0.11166435,0.03366419559,0.0545718289,0.2306413889,0.3860956382,0.1828632982,1.766248438,0.003354003671,0.004993712164
5610,165.442253,4.050390064,4388.25834,12240.56043,19.06156337,0.05841499212,0.04922229519,0.1122205118,0.03370963453,0.04938037536,0.2319355777,0.3383828442,0.1110783774,1.761322747,0.003352588254,5.00E-03
5611,186.6319076,4.109595095,4407.024693,13267.5941,19.06167819,0.05863076009,0.05009734541,0.1117551696,0.03394288781,0.05001287373,0.2304343558,0.245542305,0.2321839996,1.76636646,0.003224421519,0.004999806548
5612,95.91010131,0.428334983,4326.678059,12969.08817,19.062032,0.0586415272,0.04853164889,0.1121189298,0.03387509306,0.05371208725,0.2323490364,0.3500803078,0.3583158987,1.76567757,0.003086058767,0.004998347334
5613,187.3362643,13.56091194,4407.648498,13988.66962,19.06227026,0.05930055006,0.05196809644,0.11279706,0.03410665383,0.0474376847,0.2305316017,0.3175863811,0.3214735056,1.773533941,0.003207772111,0.00499749754
5614,258.435075,11.85890686,4470.61627,13317.27483,19.06258609,0.05885129207,0.05007589267,0.1124774169,0.03395417097,0.05364258308,0.233616346,0.3928059739,0.1711349219,1.769970054,0.003231688248,0.004994499239
5615,110.2809877,12.87892861,4339.405455,13943.67789,19.06127105,0.05802706757,0.05115844093,0.1132195708,0.0340964356,0.05175550463,0.2308887836,0.3435484926,0.143253714,1.770845976,0.003356666966,5.00E-03
5616,100.7519827,4.987799523,4330.966211,13760.52654,19.06145913,0.05938914118,0.04827127698,0.113168416,0.03405483944,0.04734673238,0.232939504,0.3886622345,0.3147562337,1.766830897,0.003227478718,0.004999766152
5617,79.57849416,13.26544002,4312.214176,13408.44722,19.06230845,0.05867603063,0.0480915671,0.1135245219,0.03397487746,0.04816265633,0.2342858622,0.2827307318,0.3341844562,1.762971327,0.003053451968,0.004996557688
5618,214.328376,8.493810107,4431.553724,12166.63221,19.06202373,0.0592666002,0.04836134813,0.1118545689,0.03369284443,0.05157270183,0.2323766641,0.3655050512,0.2636362472,1.772164835,0.003356447632,0.004995219796
5619,69.96705597,2.058576964,4303.701926,12883.11132,19.06079953,0.0580003552,0.05213340912,0.1125679549,0.03385556655,0.04808127713,0.2345009533,0.3575205408,0.1712086777,1.772100284,0.003036625463,0.005000021333
5620,131.1970274,14.54763963,4357.929484,12001.04345,19.06130714,0.05837902521,0.05113241355,0.1119289849,0.03365523698,0.0498791596,0.2314537929,0.3339832281,0.184297803,1.769684707,0.003092076324,0.0049986451
5621,284.602295,3.500358571,4493.790941,13356.56601,19.06184095,0.05932457655,0.04785826685,0.1125816452,0.03396309453,0.04999139428,0.2306256892,0.3781087928,0.2211934497,1.760830607,0.003205247463,0.00499586127
5622,237.5994397,4.925217931,4452.16345,13548.89544,19.06257803,0.05873422399,0.05164741324,0.113264466,0.03400677515,0.05471213409,0.2305650632,0.3598329849,0.1104040124,1.76665631,0.003029862039,4.99E-03
5623,120.5421237,4.906996704,4348.493102,13822.84277,19.06216772,0.05919556915,0.05072685234,0.1135372368,0.0340689923,0.04881565569,0.2333057883,0.3464364229,0.398623733,1.766103196,0.003312587516,5.00E-03
5624,219.0564644,14.5356835,4435.741096,12708.14472,19.0627489,0.05824411457,0.05136785071,0.1115043189,0.03381582927,0.0545527323,0.233201118,0.3271686634,0.2655595417,1.765442892,0.003297317714,0.004999493551
5625,96.7625811,2.768189856,4327.433048,13087.1217,19.06151708,0.05861392402,0.04985616965,0.1114591711,0.03390190008,0.04921094961,0.2339243164,0.3216379236,0.3255235353,1.765286489,0.003059042181,0.00499775856
5626,207.3038292,12.02171349,4425.332522,13305.67412,19.06186909,0.05860760067,0.05158119226,0.1126142732,0.03395153629,0.05406129829,0.2331725681,0.2961460685,0.1513777532,1.768006284,0.003157677153,0.004999377685
5627,258.3556447,13.38474651,4470.545924,12354.8935,19.06130206,0.05898454094,0.0493085761,0.1130279091,0.03373560112,0.05386117665,0.2328205571,0.2527628076,0.09754405348,1.765092551,0.003185293819,0.004993595021
5628,267.9689961,12.33502576,4479.059868,13968.58959,19.06119856,0.05871699569,0.05024617576,0.1125292844,0.03410209338,0.05484363543,0.2347424902,0.3087109994,0.0811084217,1.764177367,0.003231840518,0.004993513629
5629,144.0644,13.1627212,4369.325312,12005.46223,19.06218688,0.05852242617,0.0507707897,0.1128982916,0.03365624055,0.04718456368,0.2315656222,0.3689236116,0.1564537775,1.764551044,0.003103846644,0.00499511513
5630,175.0594929,11.61014241,4396.775728,12391.34338,19.06177447,0.05777189149,0.05120671245,0.1113619804,0.03374387939,0.05159281129,0.2344810185,0.2705025446,0.2604216621,1.771518341,0.003023224124,0.004995959744
5631,218.472574,12.93732628,4435.223981,12936.03185,19.06075319,0.05851969823,0.05000842247,0.1124743607,0.03386758552,0.04836586937,0.2332718646,0.2444639151,0.1808570249,1.767046529,0.003273251247,0.004993295194
5632,224.0011062,6.131445007,4440.120256,13113.21606,19.06258216,0.05870673505,0.05145702815,0.1127825059,0.03390782646,0.05102205272,0.2342113223,0.2656240289,0.2840988548,1.771404597,0.003360613971,0.004996552187
5633,169.3463188,15.09944297,4391.715927,12507.9536,19.06115711,0.05918121233,0.05131057922,0.1115315431,0.03377036315,0.04790613592,0.2321147686,0.3339027867,0.3602355275,1.76556835,0.00321050105,0.004993071499
5634,147.6379559,9.227444494,4372.490187,13988.93394,19.06125725,0.0575758679,0.05166246004,0.112829359,0.03410671386,0.04771621575,0.2318247353,0.2686538881,0.1493804703,1.761750923,0.003357833377,0.004994871476
5635,128.7618271,14.222548,4355.77278,12892.83787,19.06237372,0.05905877048,0.04864425671,0.1115915082,0.03385777558,0.04765506811,0.2341625432,0.3307211273,0.3267959747,1.764796255,0.003230577255,0.004997758073
5636,82.90999998,15.88736624,4315.164682,12110.52112,19.06083249,0.0588818206,0.04813769545,0.1112762654,0.03368010084,0.04838161833,0.233235732,0.2924510844,0.1234823925,1.76479649,0.003104419317,0.004997567327
5637,165.6929527,13.37703036,4388.480369,13392.15819,19.06110546,0.05904026234,0.05015486839,0.1132016348,0.033971178,0.05369864385,0.2310858366,0.2858622587,0.3783505931,1.764489722,0.003092708673,0.00499541122
5638,103.0207911,7.000696008,4332.975553,12475.08749,19.06159382,0.05807076242,0.05085342229,0.1118904422,0.03376289881,0.05261974811,0.2306457502,0.2707952284,0.3771373367,1.767828994,0.003207122331,0.004994793776
5639,155.3847582,10.04725295,4379.351046,12599.07784,19.06075399,0.05843841879,0.04788045701,0.1115694501,0.0337910587,0.04887580105,0.2328993136,0.3506382411,0.1394672378,1.767965386,0.003308951772,0.00499992211
5640,272.6396217,8.731741721,4483.19635,12511.83945,19.06203221,0.0591393355,0.04978790411,0.1134853195,0.03377124568,0.04953618996,0.2313023703,0.3725111641,0.2918191559,1.769041876,0.003161314486,0.004996412835
5641,180.6823513,10.13563565,4401.755543,12174.20525,19.06075292,0.0584007058,0.04887894661,0.1114833628,0.03369456437,0.04719369195,0.2319303073,0.3667135408,0.3311737156,1.766010351,0.003197525781,0.004999752352
5642,271.1920478,3.008960112,4481.914324,13134.27802,19.06188459,0.05768326301,0.0515459909,0.113034145,0.03391260992,0.05053364076,0.233811807,0.3362044912,0.2346578347,1.771187706,0.003324283447,0.004997371353
5643,86.44437106,8.649284958,4318.294854,12532.00713,19.06138009,0.05901345558,0.04914049819,0.113592196,0.03377582603,0.05481184241,0.2347151657,0.3476488929,0.3773324175,1.760701099,0.003156125578,0.004994019334
5644,288.9194747,8.299636295,4497.614398,12064.01761,19.0627431,0.05934527755,0.04806399118,0.1127319417,0.03366953927,0.0538393522,0.2340635622,0.2903108433,0.3130178022,1.76828382,0.00315740902,0.004996894394
5645,87.45543612,14.05422917,4319.190291,13279.53344,19.06213228,0.05759194472,0.04801841422,0.1125548432,0.03394559939,0.05306718874,0.234523608,0.2764535296,0.2342103911,1.770546336,0.003282471968,0.004996358557
5646,136.150371,9.551077097,4362.316351,13201.20293,19.06116892,0.05766075611,0.04852386997,0.1119547627,0.03392780947,0.05097277106,0.2305402831,0.3070120305,0.171494217,1.770530087,0.003107497643,0.004994439678
5647,242.2584528,3.016223586,4456.289647,12381.9415,19.06136864,0.05772091837,0.05192404809,0.1122003316,0.03374174409,0.04988929146,0.2311968358,0.2457669053,0.1777679637,1.769133941,0.003325573005,5.00E-03
5648,201.1445705,2.252811366,4419.877651,13375.13608,19.06144611,0.05834259934,0.04998516835,0.1123324511,0.03396731205,0.05187060502,0.2341955273,0.3116872027,0.09033105482,1.764227023,0.003077484829,0.004998830777
5649,170.4752627,10.94194873,4392.715762,12620.65606,19.06242234,0.05838821367,0.05142944449,0.1111519167,0.03379595941,0.05502936868,0.2313436545,0.2853103066,0.3563816044,1.766836242,0.003345100144,0.004993227813
5650,132.7762893,3.626820207,4359.328138,12852.56893,19.06132498,0.05789116615,0.04979556367,0.1117832321,0.03384862996,0.04882656701,0.2347834477,0.2659135328,0.2493946266,1.772236951,0.003324717198,0.004999876208
5651,95.71061185,7.452927139,4326.501384,12762.6538,19.06193946,0.05863979644,0.05118646258,0.1119890058,0.03382820902,0.04991060009,0.2317599649,0.2423122032,0.3750021449,1.766818609,0.00330019165,0.004997614885
5652,132.0746976,12.39031092,4358.706782,13248.73867,19.06177505,0.05937290352,0.04872050659,0.1124859021,0.03393860548,0.05222234142,0.2310915419,0.3060500969,0.3723023345,1.767536325,0.003127818356,0.004993467857
5653,103.227689,11.0779554,4333.15879,13568.31049,19.06181737,0.05824090651,0.04841846867,0.1118222048,0.03401118457,0.04814561582,0.2311929035,0.3104384186,0.1242259653,1.770229616,0.003105754856,0.004997672962
5654,137.0393726,5.047854571,4363.103684,13188.6595,19.06145459,0.05850706764,0.04941098448,0.1113174361,0.03392496069,0.05420854901,0.2311900986,0.3072435271,0.09805997618,1.764986886,0.0030489517,0.004993048246
5655,90.46773562,12.84104927,4321.858096,13302.49929,19.06175668,0.05939420647,0.0505141105,0.112347732,0.03395081525,0.04978738688,0.2310966401,0.3278310176,0.282349896,1.772055274,0.003024251491,5.00E-03
5656,252.7546855,5.970195952,4465.585504,13178.27243,19.06177277,0.05942287499,0.05104764236,0.1125700817,0.03392260164,0.05046222765,0.2307802212,0.2590666194,0.1004767168,1.763386088,0.003263871393,4.99E-03
5657,284.1009799,1.60097116,4493.346958,12318.14625,19.06213494,0.05798334412,0.04802044649,0.1124956873,0.03372725533,0.05358988611,0.2344567925,0.2564802276,0.1579681282,1.77157897,0.003233640746,0.004999464661
5658,114.8319783,12.09368214,4343.435983,12084.22367,19.06275266,0.05923073552,0.05187550388,0.1119225078,0.03367412834,0.0504033305,0.2337897183,0.2483488334,0.3197625213,1.770518864,0.003027739267,0.004998817068
5659,224.4405543,11.91809272,4440.509448,12273.91244,19.06222636,0.05799139975,0.05097032734,0.1119045838,0.03371720923,0.05370032253,0.234009448,0.3354945787,0.337149239,1.760988143,0.003303167241,0.004998029555
5660,74.55335574,1.451857183,4307.763725,12565.05018,19.06217117,0.05846644827,0.05202490038,0.1124321391,0.03378333056,0.047121279,0.2311950036,0.3079175527,0.2008028693,1.76818927,0.003051305921,0.004998207319
5661,204.2667038,12.24735284,4422.64273,13513.09287,19.0620006,0.05921002921,0.05006970372,0.1132067788,0.0339986439,0.05125812591,0.234922514,0.2874677233,0.1099450798,1.77065584,0.003082060252,0.00499523537
5662,216.1911541,1.495984649,4433.20347,12829.62886,19.06162426,0.05928305945,0.04821928189,0.1135792119,0.03384341996,0.04695218987,0.2320355308,0.3368570094,0.1802355211,1.767078269,0.003248670836,0.004996798321
5663,74.14616908,14.80327302,4307.403105,12291.15473,19.06158902,0.05881067378,0.04952911516,0.1115575721,0.03372112519,0.04980071333,0.2344535328,0.3399747835,0.079642616,1.773328399,0.003084607548,0.004997669392
5664,66.53636569,14.74395141,4300.663578,13467.29941,19.06171405,0.05923718365,0.04790258894,0.1135957924,0.03398824359,0.05258389856,0.2323297233,0.3116336476,0.2449064672,1.76517322,0.003216221127,0.004995729825
5665,97.79839874,9.493974585,4328.350406,13338.33272,19.06162965,0.05892725665,0.04930081015,0.1115947278,0.0339589535,0.04939261359,0.2346644556,0.2944160583,0.1843279202,1.772065915,0.003168106829,0.004995479003
5666,259.5669332,14.06790658,4471.618686,13270.30325,19.06198716,0.05802007498,0.05069664457,0.1124075446,0.03394350309,0.0472634869,0.2343019581,0.3786201895,0.2855310625,1.768832547,0.003041145394,0.004998739451
5667,127.8118517,2.202219103,4354.931446,13085.14875,19.06249472,0.05941917986,0.0519573532,0.1123864428,0.03390145199,0.0548487288,0.2340675685,0.2497732431,0.2976767162,1.772320621,0.003111819397,0.004994909073
5668,185.2565401,3.488351054,4405.806616,12503.88388,19.06207818,0.0580680587,0.04853384543,0.1134760578,0.03376943886,0.0518208761,0.2304505107,0.3000434306,0.4004463703,1.76977154,0.003216823796,0.004994729207
5669,183.1286077,0.9314376936,4403.922039,12147.72688,19.06208002,0.05769058768,0.04926225382,0.1132395841,0.03368855078,0.05025563005,0.2322576154,0.3530978246,0.3607763434,1.766844873,0.003063523487,0.004997458005
5670,193.3290409,11.52054517,4412.955925,12773.97606,19.06200673,0.05826034401,0.04793034844,0.1129917183,0.03383078046,0.05383280133,0.230520683,0.2645421342,0.1502284492,1.761829375,0.003316356544,0.004998409814
5671,140.6184824,4.947226002,4366.273478,13908.39233,19.06087788,0.05818504244,0.05139755725,0.1126160542,0.03408842177,0.05347581651,0.2307760793,0.2956230005,0.3712831095,1.763728789,0.003041263816,0.004999860903
5672,158.6805177,12.43413332,4382.269894,12048.32198,19.06172772,0.05817158629,0.04919698488,0.112166984,0.03366597458,0.05470270438,0.230734998,0.2519455565,0.3159604991,1.76722541,0.003172073982,0.00499525492
5673,158.8898454,8.924086328,4382.455282,13182.09756,19.06153114,0.05804587207,0.05008538598,0.1122900742,0.03392347038,0.04721104119,0.2344873251,0.2922516186,0.1764496781,1.765032046,0.003012709375,0.004995133661
5674,286.8712748,5.51771613,4495.800435,13767.86579,19.06125139,0.05766629009,0.04988332648,0.1122762716,0.03405650629,0.05415031783,0.2308537634,0.3362302739,0.3768424217,1.772636106,0.003334830998,0.004995214019
5675,78.76094122,15.28637693,4311.49012,13163.22486,19.06258094,0.05762151741,0.0512019419,0.1130057666,0.03391918414,0.05391226229,0.2309200274,0.3591268902,0.3433915931,1.772492919,0.00331515893,0.004995939834
5676,154.8890572,13.76191919,4378.912034,13431.9175,19.06236497,0.05801474987,0.0497878894,0.1115262528,0.03398020788,0.05023001806,0.2343456631,0.3828780286,0.09893671057,1.7718877,0.003311018536,0.004998130644
5677,243.5943817,8.730582572,4457.472796,13432.43968,19.06097334,0.0589491443,0.05055760314,0.1132118761,0.03398032647,0.05088524671,0.2337695623,0.3883174077,0.2626615731,1.767504741,0.00302651139,0.004995170497
5678,199.2987315,2.137235347,4418.242907,12757.91797,19.06107354,0.05894671285,0.05137798204,0.1131485377,0.03382713345,0.04745150553,0.2341789298,0.2837095326,0.297936573,1.769652602,0.00302546889,0.004996452714
5679,135.3449672,1.637537467,4361.603055,12308.38109,19.06070626,0.05911480825,0.04968031106,0.1128863091,0.03372503753,0.05053390877,0.2305097416,0.3931653532,0.2033659392,1.771267927,0.003107389943,0.004994095977
5680,268.4194175,11.20067224,4479.458778,12314.84621,19.06266794,0.05883438135,0.05106588412,0.1122268628,0.03372650584,0.0538056882,0.2340873168,0.3125712999,0.1615786077,1.760724461,0.003164290488,0.004995257893
5681,86.71244592,11.81782993,4318.532271,12924.65994,19.06097708,0.05934046977,0.05023074995,0.112067046,0.03386500281,0.04940039096,0.2314405564,0.2422241149,0.2821355091,1.773560595,0.003184090089,0.004993163365
5682,137.4715085,16.2720739,4363.4864,12069.99772,19.06190061,0.05868359461,0.05057872695,0.1134973248,0.03367089743,0.05054584435,0.231493548,0.2587739287,0.1091039235,1.769009792,0.003213659044,4.99E-03
5683,265.0846252,15.96705482,4476.505361,13452.26182,19.06195626,0.059120851,0.04958395803,0.1127389226,0.03398482835,0.0484911806,0.2345827622,0.3134096827,0.2097698953,1.764194406,0.003021014629,0.004997358377
5684,213.509959,6.738918632,4430.828903,13502.99343,19.0623349,0.05878092804,0.05203974088,0.1120363398,0.03399635018,0.05433269123,0.2337833913,0.2963595236,0.3756745504,1.767306557,0.003005566641,0.004999321782
5685,219.5959232,3.19523814,4436.218861,12900.72942,19.06249361,0.05925591957,0.04983822988,0.112140322,0.03385956786,0.0475453984,0.2343097398,0.3835571254,0.1279141277,1.767090925,0.003209456798,0.004997573092
5686,172.2818868,6.529520018,4394.315776,12573.43908,19.06181667,0.05900769445,0.04882153217,0.1131296944,0.03378523579,0.05087235929,0.2346118937,0.3303124538,0.3779464162,1.765518777,0.003341813643,0.004998646913
5687,97.52422454,14.69503781,4328.107588,12284.51445,19.0619478,0.05906058986,0.04833232713,0.1128745518,0.03371961709,0.04748978135,0.2330749045,0.3562360642,0.2075998418,1.7700448,0.003012811607,0.004993256459
5688,279.456973,9.920242651,4489.234051,12986.91518,19.06097925,0.05830127837,0.05080088954,0.112464903,0.03387914182,0.04781263776,0.2338064067,0.3818767794,0.3521341017,1.762128674,0.003047890562,0.004993307753
5689,264.1104538,10.46337149,4475.642599,12729.85465,19.06100234,0.05893602595,0.04965786698,0.112706549,0.03382075988,0.05057902596,0.2336908912,0.2950033405,0.1144584584,1.763812487,0.003181508371,0.004995544042
5690,164.0781852,15.93926137,4387.050271,13560.97231,19.0616772,0.05819284716,0.04782581952,0.1119227367,0.03400951797,0.05282036099,0.2334094036,0.3109970663,0.1034021107,1.768696516,0.003206750486,0.00499956879
5691,253.3993048,4.065657799,4466.156403,12278.70845,19.06220795,0.05897241871,0.05029990366,0.1118517947,0.03371829847,0.04908167615,0.2340725392,0.3331823809,0.3352607984,1.763791111,0.003223405299,0.00499704432
5692,138.8458142,5.354726123,4364.703537,13492.07419,19.06224465,0.05791278811,0.04841180507,0.1132231772,0.03399387028,0.04949376449,0.2331593013,0.2946863996,0.1168809344,1.770547887,0.003303241148,0.004999135404
5693,148.394511,4.830585027,4373.160221,13240.58575,19.06142057,0.0580540706,0.05067866875,0.1121888862,0.03393675384,0.05397684957,0.2311315266,0.2675882064,0.2098847185,1.763898738,0.003205048757,0.004995141658
5694,244.385064,15.2367992,4458.173054,13814.60269,19.06082104,0.0577994038,0.04851877219,0.1131522695,0.03406712087,0.05239172948,0.2339444978,0.2444429097,0.1037212054,1.769229171,0.003355646344,0.004997208213
5695,88.10146068,13.43384567,4319.762435,13435.03638,19.06156583,0.05833867248,0.05099101838,0.1122288857,0.03398091622,0.05361918047,0.2335043856,0.2924607606,0.2635992008,1.771543077,0.003023791164,0.004998290292
5696,279.6494655,16.21601722,4489.40453,12234.98882,19.06168463,0.0587032661,0.05035638214,0.1132180114,0.03370836915,0.05521577337,0.2315519518,0.3606760937,0.09026225325,1.761872914,0.003262894448,0.004995652985
5697,66.11828591,2.967679808,4300.293311,13740.48084,19.06081812,0.0591970129,0.04787920988,0.1113449138,0.03405028679,0.05198926825,0.2311241109,0.2918095535,0.1137467985,1.760912013,0.003277245192,0.00499370891
5698,132.1616316,13.37852575,4358.783774,12131.84955,19.06200498,0.05768883032,0.04944016202,0.1120744606,0.03368494482,0.04828196708,0.2316574985,0.2710853163,0.3557826111,1.761373184,0.003105454532,0.004998690485
5699,76.67468771,6.118507053,4309.642456,12002.69232,19.06148629,0.05897281956,0.05124450158,0.1118143964,0.03365561146,0.0476805303,0.2321771469,0.2766514636,0.2742798258,1.772110607,0.003063455973,5.00E-03
5700,165.2694917,9.371056284,4388.105336,12613.02575,19.06138685,0.05860966944,0.049537638,0.1133125652,0.03379422646,0.04765312719,0.2338974554,0.2509243931,0.3364302699,1.76787271,0.003353912684,0.004995312715
5701,243.2631305,4.866933659,4457.179427,12792.24436,19.06199837,0.05845810482,0.04975272316,0.1127021954,0.03383492944,0.04976870293,0.2313233999,0.3544111434,0.2438359779,1.764242438,0.003113611516,0.004999752653
5702,271.0523504,11.95368916,4481.790602,12571.54954,19.06138982,0.0584787006,0.04934189213,0.1136115624,0.03378480665,0.04754051038,0.2349204753,0.2540774209,0.3643802118,1.772242682,0.003022116706,0.00499784839
5703,185.6077016,5.527530879,4406.117618,13297.45976,19.06257015,0.05796231566,0.05181237921,0.1128043217,0.0339496707,0.04730807889,0.2310588153,0.3641724382,0.260127544,1.762232684,0.003315201439,5.00E-03
5704,246.4605844,11.26701745,4460.011212,12520.20112,19.06234076,0.05882841586,0.05090751334,0.1113760432,0.03377314473,0.05489067116,0.231184195,0.3263746513,0.3469959999,1.762398698,0.003341847568,5.00E-03
5705,192.2151379,13.84558778,4411.969411,13971.10138,19.06075118,0.0587246419,0.05042221879,0.1127516326,0.03410266385,0.05099884713,0.2314794521,0.3690936081,0.3836233186,1.773136272,0.003354506289,0.00499698186
5706,234.506711,0.8166655445,4449.424414,13345.14629,19.06246108,0.05942449183,0.05156336071,0.1126274742,0.03396050096,0.04828580202,0.2342932468,0.3511860551,0.1708440514,1.770221457,0.003300659972,0.00499770976
5707,67.86113201,15.9969999,4301.836841,13333.82934,19.06190024,0.05771753051,0.05103866614,0.1114376242,0.03395793073,0.05013984999,0.2346487489,0.2944116048,0.2209044446,1.760540606,0.003319400433,0.004999300045
5708,172.9191782,2.294006247,4394.880186,13577.9231,19.06089334,0.05872673733,0.0499742427,0.1130036858,0.03401336773,0.04868190014,0.2305348519,0.3870737114,0.240891744,1.764818538,0.003043403193,0.004999340759
5709,122.0353686,2.370864668,4349.815576,12138.74004,19.06220565,0.05902980093,0.04946950542,0.1123598961,0.03368650974,0.05422937274,0.2316926696,0.2456607804,0.3149793527,1.762605295,0.003191956033,0.004996701242
5710,134.9753781,10.86252149,4361.275733,12486.24793,19.06164867,0.05809739058,0.05159467815,0.1122917334,0.0337654335,0.04771025086,0.2319770616,0.3356637574,0.3733651565,1.768312795,0.003359877982,0.004994315181
5711,283.0575662,5.553901288,4492.422872,13019.23279,19.06172908,0.05758729895,0.05109743224,0.1122412803,0.03388648158,0.05419282183,0.2305546019,0.3405733095,0.08377145117,1.769979414,0.003110325038,0.004996159867
5712,112.7047925,16.21882155,4341.552068,13730.58915,19.06107136,0.05779056253,0.04916445142,0.1112475659,0.03404804026,0.05227852053,0.2327252411,0.378157594,0.1406049122,1.761022195,0.003314987752,0.004997528709
5713,182.7365005,11.04223352,4403.574774,13993.7837,19.06240117,0.05767044863,0.05070937386,0.1115470848,0.03410781531,0.05099979837,0.2322664054,0.2586253647,0.1473573847,1.762902366,0.003073267777,0.004997424779
5714,116.4666161,15.19767958,4344.88368,13219.057,19.06235327,0.05898523887,0.05032252688,0.1124799501,0.03393186437,0.05224104505,0.2340990156,0.2703453842,0.2828550211,1.770306964,0.003355771672,0.004997970741
5715,193.2347039,2.491259302,4412.872377,12046.33642,19.06137328,0.05933509997,0.05161383795,0.1135696388,0.03366552363,0.04832324297,0.234378263,0.262362384,0.3319845959,1.769177936,0.00329207626,0.004996292216
5716,290.07135,1.830307475,4498.634542,13810.36234,19.0613177,0.0576382911,0.05111214253,0.1121568051,0.03406615783,0.04981112351,0.2317758845,0.325731782,0.226890918,1.761239238,0.003352912111,0.004997009136
5717,95.41683238,15.59367191,4326.241202,13573.96543,19.06227219,0.0578246982,0.04911126439,0.1125929766,0.03401246889,0.05302553536,0.2338964043,0.3774542218,0.3965230663,1.769262403,0.003131044402,0.004993816964
5718,280.2999691,12.21468962,4489.98064,13016.59496,19.06202454,0.05790871834,0.0497865022,0.1115844506,0.0338858825,0.05008252952,0.2348944228,0.3031162109,0.1515000066,1.766776299,0.003231666787,0.004999230152
5719,93.62199281,0.4997474858,4324.651625,13508.47844,19.06152721,0.05920157886,0.04894108206,0.1126558684,0.0339975959,0.05520496972,0.2309935086,0.2558446105,0.288077606,1.771492206,0.003301827469,0.004999804406
5720,107.6342475,1.896672846,4337.061403,13221.40223,19.06262183,0.05825925283,0.05214820001,0.113254688,0.03393239701,0.04693451705,0.2344985931,0.2961962775,0.3153504067,1.772564634,0.003183964729,0.004995582852
5721,211.0542549,1.88468249,4428.654039,12843.88315,19.06274217,0.05862009917,0.04828203413,0.1122180234,0.0338466573,0.05336345301,0.2320742094,0.3634981752,0.3324613474,1.76810376,0.003099248265,0.004995618593
5722,94.58629439,4.758330521,4325.505646,12492.92327,19.06210464,0.05913831057,0.04952774766,0.1116638456,0.03376694956,0.0514069775,0.2333450218,0.3118069169,0.286592756,1.771970732,0.003081749785,0.004998489865
5723,84.0595649,14.32710007,4316.18278,12412.40735,19.06168411,0.05869360102,0.0508753369,0.113613343,0.0337486633,0.05425007889,0.2320061189,0.3172490327,0.3297989884,1.762085531,0.003295561624,0.004993603002
5724,213.9133755,1.92437506,4431.186184,12646.70557,19.06093012,0.0576661519,0.04883109499,0.1122585035,0.0338018756,0.04884128883,0.2346979881,0.3269199272,0.3738376405,1.768856765,0.003198331469,0.004995253643
5725,71.9435369,9.572205406,4305.452371,12713.29988,19.0627186,0.05900171164,0.05068489,0.1115414527,0.03381700007,0.04710800826,0.2320142983,0.3725495761,0.09748738605,1.761249456,0.003251528963,5.00E-03
5726,287.1539472,15.30171234,4496.05078,12815.59188,19.06166576,0.05895522344,0.04797167249,0.1126274778,0.03384023197,0.05518537949,0.2324977485,0.3865155034,0.1709734452,1.772302053,0.003179982748,0.004997926523
5727,186.9730919,16.23095249,4407.326858,13028.29341,19.0620871,0.05873217341,0.05178320811,0.1128046835,0.03388853937,0.05301010474,0.233780484,0.3604658472,0.1884500486,1.771154541,0.003013408313,0.004993556686
5728,149.7866469,15.01262666,4374.393148,13816.68035,19.06078415,0.05763818229,0.0513234647,0.1119634862,0.03406759273,0.05101801203,0.2323901813,0.3169940607,0.3663112136,1.76164819,0.00335018485,0.004994197478
5729,224.588238,0.9512429392,4440.640242,12233.76507,19.06201768,0.05827623594,0.05173097332,0.1129255857,0.03370809122,0.04996967998,0.2334653608,0.3876753791,0.2027283023,1.762343294,0.003342184243,0.004994433995
5730,278.6674989,6.910025299,4488.534864,12359.89371,19.06217623,0.05828201687,0.04791473171,0.112233704,0.03373673674,0.05434887209,0.2324674879,0.3936594218,0.3530033054,1.77205448,0.003106520005,0.004996293649
5731,151.6836352,5.24965664,4376.073192,12937.7605,19.06172866,0.05867913021,0.05170427932,0.1125271395,0.03386797812,0.04886845811,0.2330157224,0.2982907061,0.256054836,1.767694832,0.003185784398,0.004998288173
5732,221.4815043,7.087426641,4437.888802,12623.97147,19.06226223,0.05798554711,0.05157071235,0.1127402901,0.03379671238,0.05378883111,0.2331634783,0.3919111796,0.3886359722,1.771293999,0.00303025021,0.004996277811
5733,201.0706575,15.18388754,4419.812191,13862.98391,19.06143864,0.05876674937,0.04943716271,0.1123293191,0.0340781089,0.05131809052,0.2319427939,0.3333534288,0.2605238127,1.767264675,0.003308164675,0.004995321847
5734,239.9851046,4.805116673,4454.276285,13754.63556,19.06187837,0.05797817803,0.04987622874,0.1126347449,0.03405350152,0.05474733024,0.230409957,0.2420141031,0.1613531876,1.7705581,0.003358498162,0.004998542659
5735,198.7704113,9.586393911,4417.775007,13977.82132,19.06174144,0.05769842117,0.05094452478,0.1113595252,0.03410419003,0.05239482186,0.2326763228,0.3275176527,0.2645552335,1.770203046,0.003285003138,0.004999153619
